Period Start Date,Period End Date,Total Payable,Currency,Transaction Key,Transaction Posted Timestamp,Transaction Type,Transaction Description,Customer Order #,Customer Order line #,Purchase Order #,Purchase Order line #,Amount,Amount Type,Ship Qty,Commission Rate,Base Commission Rate,Transaction Reason Description,Partner Item Id,Partner GTIN,Partner Item Name,Product Tax Code,Ship to State,Ship to City,Ship to Zipcode,Contract Category,Product Type,Commission Rule,Shipping Method,Fulfillment Type,Fulfillment Details,Original Commission,Commission Incentive Program,Commission Saving,Customer Promo Type,Total Walmart Funded Savings Program,Campaign Id,Item Condition,Original charge,Charge Savings,Incentive Program Name,Ship to country,Store Id
"",,,,2026_07_23_763875,07/22/2026,Sale,Purchase,200014796960227,2,129120334319329,2,-0.97,Product tax withheld,1,,,,LQ-NFKV-9NEW,00794302517310,Gauze Rolls - 24 Pack - 4 x 4.1yd Breathable Rolled Gauze - Individually Wrapped with Bonus Tape - First Aid Conforming Stretch Wrap for Wounds,2038945,MN,Columbus,55025,Health & Personal Care,First Aid Gauze & Pads,BSE-59-19.0,Marketplace expedited,Walmart-fulfilled(WFS),Delivery,,,,,,,,,,,USA,
"",,,,2026_07_23_763875,07/22/2026,Sale,Purchase,200014796960227,2,129120334319329,2,-1.80,Commission on Product,1,15.00,15.00,,LQ-NFKV-9NEW,00794302517310,Gauze Rolls - 24 Pack - 4 x 4.1yd Breathable Rolled Gauze - Individually Wrapped with Bonus Tape - First Aid Conforming Stretch Wrap for Wounds,2038945,MN,Columbus,55025,Health & Personal Care,First Aid Gauze & Pads,BSE-59-19.0,Marketplace expedited,Walmart-fulfilled(WFS),Delivery,-1.80,,0.00,,,,,,,,USA,
"",,,,2026_07_24_1699520,07/23/2026,Adjustment,WFS Fulfillment fee,200014796551338,1,129120439636326,1,-4.95,Fee/Reimbursement,,,,,HN-KDR6-YSNV,00794302517402,Premium Gauze Rolls - 36 Pack - 3 x 4.1yd First Aid Rolled Gauze - Individually Wrapped with 2 Bonus Tapes - Breathable Conforming Stretch Wrap for Wounds,2038945,IL,Prospect Heights,60070,Health & Personal Care,First Aid Gauze & Pads,,,Walmart-fulfilled(WFS),,,,,,,,,-4.95,0.00,,USA,
"",,,,2026_07_24_1699521,07/23/2026,Sale,Purchase,200014796551338,1,129120439636326,1,13.99,Product Price,1,,,,HN-KDR6-YSNV,00794302517402,Premium Gauze Rolls - 36 Pack - 3 x 4.1yd First Aid Rolled Gauze - Individually Wrapped with 2 Bonus Tapes - Breathable Conforming Stretch Wrap for Wounds,2038945,IL,Prospect Heights,60070,Health & Personal Care,First Aid Gauze & Pads,BSE-59-19.0,Marketplace expedited,Walmart-fulfilled(WFS),Delivery,,,,,,,,,,,USA,
"",,,,2026_07_24_1699521,07/23/2026,Sale,Purchase,200014796551338,1,129120439636326,1,0.31,Product tax,1,,,,HN-KDR6-YSNV,00794302517402,Premium Gauze Rolls - 36 Pack - 3 x 4.1yd First Aid Rolled Gauze - Individually Wrapped with 2 Bonus Tapes - Breathable Conforming Stretch Wrap for Wounds,2038945,IL,Prospect Heights,60070,Health & Personal Care,First Aid Gauze & Pads,BSE-59-19.0,Marketplace expedited,Walmart-fulfilled(WFS),Delivery,,,,,,,,,,,USA,
"",,,,2026_07_24_1699521,07/23/2026,Sale,Purchase,200014796551338,1,129120439636326,1,-0.31,Product tax withheld,1,,,,HN-KDR6-YSNV,00794302517402,Premium Gauze Rolls - 36 Pack - 3 x 4.1yd First Aid Rolled Gauze - Individually Wrapped with 2 Bonus Tapes - Breathable Conforming Stretch Wrap for Wounds,2038945,IL,Prospect Heights,60070,Health & Personal Care,First Aid Gauze & Pads,BSE-59-19.0,Marketplace expedited,Walmart-fulfilled(WFS),Delivery,,,,,,,,,,,USA,
"",,,,2026_07_24_1699521,07/23/2026,Sale,Purchase,200014796551338,1,129120439636326,1,-2.10,Commission on Product,1,15.00,15.00,,HN-KDR6-YSNV,00794302517402,Premium Gauze Rolls - 36 Pack - 3 x 4.1yd First Aid Rolled Gauze - Individually Wrapped with 2 Bonus Tapes - Breathable Conforming Stretch Wrap for Wounds,2038945,IL,Prospect Heights,60070,Health & Personal Care,First Aid Gauze & Pads,BSE-59-19.0,Marketplace expedited,Walmart-fulfilled(WFS),Delivery,-2.10,,0.00,,,,,,,,USA,
"",,,,2026_07_24_902780,07/23/2026,Sale,Purchase,200014796112125,3,129120440190338,3,12.99,Product Price,1,,,,K4-MWL6-62NP,00794302517327,100% Waterproof Cast Covers for Shower Leg - 2pk - Tight Seal - Reusable Adult Half Leg Cast Protectors - Knee Ankle Foot - After Surgery Bandage and Dressing Cast Bag for Wounds and Burns,2038710,TX,San Antonio,78237,Health & Personal Care,Bathing Cast & Wound Covers,BSE-59-19.0,Marketplace expedited,Walmart-fulfilled(WFS),Delivery,,,,,,,,,,,USA,
"",,,,2026_07_24_902780,07/23/2026,Sale,Purchase,200014796112125,3,129120440190338,3,1.07,Product tax,1,,,,K4-MWL6-62NP,00794302517327,100% Waterproof Cast Covers for Shower Leg - 2pk - Tight Seal - Reusable Adult Half Leg Cast Protectors - Knee Ankle Foot - After Surgery Bandage and Dressing Cast Bag for Wounds and Burns,2038710,TX,San Antonio,78237,Health & Personal Care,Bathing Cast & Wound Covers,BSE-59-19.0,Marketplace expedited,Walmart-fulfilled(WFS),Delivery,,,,,,,,,,,USA,
"",,,,2026_07_24_902780,07/23/2026,Sale,Purchase,200014796112125,3,129120440190338,3,-1.07,Product tax withheld,1,,,,K4-MWL6-62NP,00794302517327,100% Waterproof Cast Covers for Shower Leg - 2pk - Tight Seal - Reusable Adult Half Leg Cast Protectors - Knee Ankle Foot - After Surgery Bandage and Dressing Cast Bag for Wounds and Burns,2038710,TX,San Antonio,78237,Health & Personal Care,Bathing Cast & Wound Covers,BSE-59-19.0,Marketplace expedited,Walmart-fulfilled(WFS),Delivery,,,,,,,,,,,USA,
"",,,,2026_07_24_902780,07/23/2026,Sale,Purchase,200014796112125,3,129120440190338,3,-1.95,Commission on Product,1,15.00,15.00,,K4-MWL6-62NP,00794302517327,100% Waterproof Cast Covers for Shower Leg - 2pk - Tight Seal - Reusable Adult Half Leg Cast Protectors - Knee Ankle Foot - After Surgery Bandage and Dressing Cast Bag for Wounds and Burns,2038710,TX,San Antonio,78237,Health & Personal Care,Bathing Cast & Wound Covers,BSE-59-19.0,Marketplace expedited,Walmart-fulfilled(WFS),Delivery,-1.95,,0.00,,,,,,,,USA,
"",,,,2026_07_24_929510,07/23/2026,Adjustment,WFS Fulfillment fee,200014796112125,3,129120440190338,3,-3.45,Fee/Reimbursement,,,,,K4-MWL6-62NP,00794302517327,100% Waterproof Cast Covers for Shower Leg - 2pk - Tight Seal - Reusable Adult Half Leg Cast Protectors - Knee Ankle Foot - After Surgery Bandage and Dressing Cast Bag for Wounds and Burns,2038710,TX,San Antonio,78237,Health & Personal Care,Bathing Cast & Wound Covers,,,Walmart-fulfilled(WFS),,,,,,,,,-3.45,0.00,,USA,
"",,,,2026_07_25_1788261,07/24/2026,Sale,Purchase,200014794256661,1,119120565736621,1,11.99,Product Price,1,,,,LQ-NFKV-9NEW,00794302517310,Gauze Rolls - 24 Pack - 4 x 4.1yd Breathable Rolled Gauze - Individually Wrapped with Bonus Tape - First Aid Conforming Stretch Wrap for Wounds,2038945,IN,South Bend,46614,Health & Personal Care,First Aid Gauze & Pads,BSE-59-19.0,Marketplace expedited,Walmart-fulfilled(WFS),Delivery,,,,,,,,,,,USA,
"",,,,2026_07_25_1788261,07/24/2026,Sale,Purchase,200014794256661,1,119120565736621,1,0.84,Product tax,1,,,,LQ-NFKV-9NEW,00794302517310,Gauze Rolls - 24 Pack - 4 x 4.1yd Breathable Rolled Gauze - Individually Wrapped with Bonus Tape - First Aid Conforming Stretch Wrap for Wounds,2038945,IN,South Bend,46614,Health & Personal Care,First Aid Gauze & Pads,BSE-59-19.0,Marketplace expedited,Walmart-fulfilled(WFS),Delivery,,,,,,,,,,,USA,
"",,,,2026_07_25_1788261,07/24/2026,Sale,Purchase,200014794256661,1,119120565736621,1,-0.84,Product tax withheld,1,,,,LQ-NFKV-9NEW,00794302517310,Gauze Rolls - 24 Pack - 4 x 4.1yd Breathable Rolled Gauze - Individually Wrapped with Bonus Tape - First Aid Conforming Stretch Wrap for Wounds,2038945,IN,South Bend,46614,Health & Personal Care,First Aid Gauze & Pads,BSE-59-19.0,Marketplace expedited,Walmart-fulfilled(WFS),Delivery,,,,,,,,,,,USA,
"",,,,2026_07_25_1788261,07/24/2026,Sale,Purchase,200014794256661,1,119120565736621,1,-1.80,Commission on Product,1,15.00,15.00,,LQ-NFKV-9NEW,00794302517310,Gauze Rolls - 24 Pack - 4 x 4.1yd Breathable Rolled Gauze - Individually Wrapped with Bonus Tape - First Aid Conforming Stretch Wrap for Wounds,2038945,IN,South Bend,46614,Health & Personal Care,First Aid Gauze & Pads,BSE-59-19.0,Marketplace expedited,Walmart-fulfilled(WFS),Delivery,-1.80,,0.00,,,,,,,,USA,
"",,,,2026_07_25_1803916,07/24/2026,Adjustment,WFS Fulfillment fee,200014794256661,1,119120565736621,1,-3.45,Fee/Reimbursement,,,,,LQ-NFKV-9NEW,00794302517310,Gauze Rolls - 24 Pack - 4 x 4.1yd Breathable Rolled Gauze - Individually Wrapped with Bonus Tape - First Aid Conforming Stretch Wrap for Wounds,2038945,IN,South Bend,46614,Health & Personal Care,First Aid Gauze & Pads,,,Walmart-fulfilled(WFS),,,,,,,,,-3.45,0.00,,USA,
"",,,,2026_07_25_910324,07/24/2026,Adjustment,WFS Fulfillment fee,200014793428967,12,119120667816910,12,-3.45,Fee/Reimbursement,,,,,64-9HU1-73NV,00794302517341,Premium Elastic Bandage Wrap - 6pk (2x2 2x3 2x4) - Strong Self-Closing Compression Bandage Wrap,2038723,IL,Monee,60449,Health & Personal Care,Adhesive Bandages,,,Walmart-fulfilled(WFS),,,,,,,,,-3.45,0.00,,USA,
"",,,,2026_07_25_910325,07/24/2026,Sale,Purchase,200014793428967,12,119120667816910,12,11.99,Product Price,1,,,,64-9HU1-73NV,00794302517341,Premium Elastic Bandage Wrap - 6pk (2x2 2x3 2x4) - Strong Self-Closing Compression Bandage Wrap,2038723,IL,Monee,60449,Health & Personal Care,Adhesive Bandages,BSE-59-19.0,Marketplace expedited,Walmart-fulfilled(WFS),Delivery,,,,,,,,,,,USA,
"",,,,2026_07_25_910325,07/24/2026,Sale,Purchase,200014793428967,12,119120667816910,12,0.21,Product tax,1,,,,64-9HU1-73NV,00794302517341,Premium Elastic Bandage Wrap - 6pk (2x2 2x3 2x4) - Strong Self-Closing Compression Bandage Wrap,2038723,IL,Monee,60449,Health & Personal Care,Adhesive Bandages,BSE-59-19.0,Marketplace expedited,Walmart-fulfilled(WFS),Delivery,,,,,,,,,,,USA,
"",,,,2026_07_25_910325,07/24/2026,Sale,Purchase,200014793428967,12,119120667816910,12,-0.21,Product tax withheld,1,,,,64-9HU1-73NV,00794302517341,Premium Elastic Bandage Wrap - 6pk (2x2 2x3 2x4) - Strong Self-Closing Compression Bandage Wrap,2038723,IL,Monee,60449,Health & Personal Care,Adhesive Bandages,BSE-59-19.0,Marketplace expedited,Walmart-fulfilled(WFS),Delivery,,,,,,,,,,,USA,
"",,,,2026_07_25_910325,07/24/2026,Sale,Purchase,200014793428967,12,119120667816910,12,-1.80,Commission on Product,1,15.00,15.00,,64-9HU1-73NV,00794302517341,Premium Elastic Bandage Wrap - 6pk (2x2 2x3 2x4) - Strong Self-Closing Compression Bandage Wrap,2038723,IL,Monee,60449,Health & Personal Care,Adhesive Bandages,BSE-59-19.0,Marketplace expedited,Walmart-fulfilled(WFS),Delivery,-1.80,,0.00,,,,,,,,USA,
"",,,,2026_07_18_1538072,07/17/2026,Sale,Purchase,200014792488940,1,129119914048095,1,12.99,Product Price,1,,,,K4-MWL6-62NP,00794302517327,100% Waterproof Cast Covers for Shower Leg - 2pk - Tight Seal - Reusable Adult Half Leg Cast Protectors - Knee Ankle Foot - After Surgery Bandage and Dressing Cast Bag for Wounds and Burns,2038710,TN,Ooltewah,37363,Health & Personal Care,Bathing Cast & Wound Covers,BSE-59-19.0,Marketplace expedited,Walmart-fulfilled(WFS),Delivery,,,,,,,,,,,USA,
"",,,,2026_07_18_1538072,07/17/2026,Sale,Purchase,200014792488940,1,129119914048095,1,1.20,Product tax,1,,,,K4-MWL6-62NP,00794302517327,100% Waterproof Cast Covers for Shower Leg - 2pk - Tight Seal - Reusable Adult Half Leg Cast Protectors - Knee Ankle Foot - After Surgery Bandage and Dressing Cast Bag for Wounds and Burns,2038710,TN,Ooltewah,37363,Health & Personal Care,Bathing Cast & Wound Covers,BSE-59-19.0,Marketplace expedited,Walmart-fulfilled(WFS),Delivery,,,,,,,,,,,USA,
"",,,,2026_07_18_1538072,07/17/2026,Sale,Purchase,200014792488940,1,129119914048095,1,-1.20,Product tax withheld,1,,,,K4-MWL6-62NP,00794302517327,100% Waterproof Cast Covers for Shower Leg - 2pk - Tight Seal - Reusable Adult Half Leg Cast Protectors - Knee Ankle Foot - After Surgery Bandage and Dressing Cast Bag for Wounds and Burns,2038710,TN,Ooltewah,37363,Health & Personal Care,Bathing Cast & Wound Covers,BSE-59-19.0,Marketplace expedited,Walmart-fulfilled(WFS),Delivery,,,,,,,,,,,USA,
"",,,,2026_07_18_1538072,07/17/2026,Sale,Purchase,200014792488940,1,129119914048095,1,-1.95,Commission on Product,1,15.00,15.00,,K4-MWL6-62NP,00794302517327,100% Waterproof Cast Covers for Shower Leg - 2pk - Tight Seal - Reusable Adult Half Leg Cast Protectors - Knee Ankle Foot - After Surgery Bandage and Dressing Cast Bag for Wounds and Burns,2038710,TN,Ooltewah,37363,Health & Personal Care,Bathing Cast & Wound Covers,BSE-59-19.0,Marketplace expedited,Walmart-fulfilled(WFS),Delivery,-1.95,,0.00,,,,,,,,USA,
"",,,,2026_07_18_1560855,07/17/2026,Adjustment,WFS Fulfillment fee,200014792488940,1,129119914048095,1,-3.45,Fee/Reimbursement,,,,,K4-MWL6-62NP,00794302517327,100% Waterproof Cast Covers for Shower Leg - 2pk - Tight Seal - Reusable Adult Half Leg Cast Protectors - Knee Ankle Foot - After Surgery Bandage and Dressing Cast Bag for Wounds and Burns,2038710,TN,Ooltewah,37363,Health & Personal Care,Bathing Cast & Wound Covers,,,Walmart-fulfilled(WFS),,,,,,,,,-3.45,0.00,,USA,
"",,,,2026_07_22_523867,07/21/2026,Sale,Purchase,200014792330860,8,129120230893374,8,13.99,Product Price,1,,,,HN-KDR6-YSNV,00794302517402,Premium Gauze Rolls - 36 Pack - 3 x 4.1yd First Aid Rolled Gauze - Individually Wrapped with 2 Bonus Tapes - Breathable Conforming Stretch Wrap for Wounds,2038945,AZ,Tucson,85743,Health & Personal Care,First Aid Gauze & Pads,BSE-59-19.0,Marketplace expedited,Walmart-fulfilled(WFS),Delivery,,,,,,,,,,,USA,
"",,,,2026_07_22_523867,07/21/2026,Sale,Purchase,200014792330860,8,129120230893374,8,1.13,Product tax,1,,,,HN-KDR6-YSNV,00794302517402,Premium Gauze Rolls - 36 Pack - 3 x 4.1yd First Aid Rolled Gauze - Individually Wrapped with 2 Bonus Tapes - Breathable Conforming Stretch Wrap for Wounds,2038945,AZ,Tucson,85743,Health & Personal Care,First Aid Gauze & Pads,BSE-59-19.0,Marketplace expedited,Walmart-fulfilled(WFS),Delivery,,,,,,,,,,,USA,
"",,,,2026_07_22_523867,07/21/2026,Sale,Purchase,200014792330860,8,129120230893374,8,-1.13,Product tax withheld,1,,,,HN-KDR6-YSNV,00794302517402,Premium Gauze Rolls - 36 Pack - 3 x 4.1yd First Aid Rolled Gauze - Individually Wrapped with 2 Bonus Tapes - Breathable Conforming Stretch Wrap for Wounds,2038945,AZ,Tucson,85743,Health & Personal Care,First Aid Gauze & Pads,BSE-59-19.0,Marketplace expedited,Walmart-fulfilled(WFS),Delivery,,,,,,,,,,,USA,
"",,,,2026_07_22_523867,07/21/2026,Sale,Purchase,200014792330860,8,129120230893374,8,-2.10,Commission on Product,1,15.00,15.00,,HN-KDR6-YSNV,00794302517402,Premium Gauze Rolls - 36 Pack - 3 x 4.1yd First Aid Rolled Gauze - Individually Wrapped with 2 Bonus Tapes - Breathable Conforming Stretch Wrap for Wounds,2038945,AZ,Tucson,85743,Health & Personal Care,First Aid Gauze & Pads,BSE-59-19.0,Marketplace expedited,Walmart-fulfilled(WFS),Delivery,-2.10,,0.00,,,,,,,,USA,
"",,,,2026_07_22_547709,07/21/2026,Adjustment,WFS Fulfillment fee,200014792330860,8,129120230893374,8,-4.95,Fee/Reimbursement,,,,,HN-KDR6-YSNV,00794302517402,Premium Gauze Rolls - 36 Pack - 3 x 4.1yd First Aid Rolled Gauze - Individually Wrapped with 2 Bonus Tapes - Breathable Conforming Stretch Wrap for Wounds,2038945,AZ,Tucson,85743,Health & Personal Care,First Aid Gauze & Pads,,,Walmart-fulfilled(WFS),,,,,,,,,-4.95,0.00,,USA,
"",,,,2026_07_18_930605,07/17/2026,Adjustment,WFS Fulfillment fee,200014790906841,1,129119911523420,1,-3.45,Fee/Reimbursement,,,,,CL-87X7-EMNW,00794302517334,Premium Elastic Bandage Wrap - 4 Pack + 12 Extra Clips - Durable Compression Bandage (2X - 3 inch 2X - 4 inch Rolls) Stretches up to 15ft in Length,2038723,OK,Tahlequah,74464,Health & Personal Care,Adhesive Bandages,,,Walmart-fulfilled(WFS),,,,,,,,,-3.45,0.00,,USA,
"",,,,2026_07_18_930606,07/17/2026,Sale,Purchase,200014790906841,1,129119911523420,1,12.99,Product Price,1,,,,CL-87X7-EMNW,00794302517334,Premium Elastic Bandage Wrap - 4 Pack + 12 Extra Clips - Durable Compression Bandage (2X - 3 inch 2X - 4 inch Rolls) Stretches up to 15ft in Length,2038723,OK,Tahlequah,74464,Health & Personal Care,Adhesive Bandages,BSE-59-19.0,Marketplace expedited,Walmart-fulfilled(WFS),Delivery,,,,,,,,,,,USA,
"",,,,2026_07_18_930606,07/17/2026,Sale,Purchase,200014790906841,1,129119911523420,1,1.23,Product tax,1,,,,CL-87X7-EMNW,00794302517334,Premium Elastic Bandage Wrap - 4 Pack + 12 Extra Clips - Durable Compression Bandage (2X - 3 inch 2X - 4 inch Rolls) Stretches up to 15ft in Length,2038723,OK,Tahlequah,74464,Health & Personal Care,Adhesive Bandages,BSE-59-19.0,Marketplace expedited,Walmart-fulfilled(WFS),Delivery,,,,,,,,,,,USA,
"",,,,2026_07_18_930606,07/17/2026,Sale,Purchase,200014790906841,1,129119911523420,1,-1.23,Product tax withheld,1,,,,CL-87X7-EMNW,00794302517334,Premium Elastic Bandage Wrap - 4 Pack + 12 Extra Clips - Durable Compression Bandage (2X - 3 inch 2X - 4 inch Rolls) Stretches up to 15ft in Length,2038723,OK,Tahlequah,74464,Health & Personal Care,Adhesive Bandages,BSE-59-19.0,Marketplace expedited,Walmart-fulfilled(WFS),Delivery,,,,,,,,,,,USA,
"",,,,2026_07_18_930606,07/17/2026,Sale,Purchase,200014790906841,1,129119911523420,1,-1.95,Commission on Product,1,15.00,15.00,,CL-87X7-EMNW,00794302517334,Premium Elastic Bandage Wrap - 4 Pack + 12 Extra Clips - Durable Compression Bandage (2X - 3 inch 2X - 4 inch Rolls) Stretches up to 15ft in Length,2038723,OK,Tahlequah,74464,Health & Personal Care,Adhesive Bandages,BSE-59-19.0,Marketplace expedited,Walmart-fulfilled(WFS),Delivery,-1.95,,0.00,,,,,,,,USA,
"",,,,2026_07_18_442121,07/17/2026,Adjustment,WFS Fulfillment fee,200014790905685,57,129119898787144,57,-4.95,Fee/Reimbursement,,,,,HN-KDR6-YSNV,00794302517402,Premium Gauze Rolls - 36 Pack - 3 x 4.1yd First Aid Rolled Gauze - Individually Wrapped with 2 Bonus Tapes - Breathable Conforming Stretch Wrap for Wounds,2038945,GA,Newnan,30263,Health & Personal Care,First Aid Gauze & Pads,,,Walmart-fulfilled(WFS),,,,,,,,,-4.95,0.00,,USA,
"",,,,2026_07_18_442122,07/17/2026,Sale,Purchase,200014790905685,57,129119898787144,57,13.99,Product Price,1,,,,HN-KDR6-YSNV,00794302517402,Premium Gauze Rolls - 36 Pack - 3 x 4.1yd First Aid Rolled Gauze - Individually Wrapped with 2 Bonus Tapes - Breathable Conforming Stretch Wrap for Wounds,2038945,GA,Newnan,30263,Health & Personal Care,First Aid Gauze & Pads,BSE-59-19.0,Marketplace standard,Walmart-fulfilled(WFS),Delivery,,,,,,,,,,,USA,
"",,,,2026_07_18_442122,07/17/2026,Sale,Purchase,200014790905685,57,129119898787144,57,1.12,Product tax,1,,,,HN-KDR6-YSNV,00794302517402,Premium Gauze Rolls - 36 Pack - 3 x 4.1yd First Aid Rolled Gauze - Individually Wrapped with 2 Bonus Tapes - Breathable Conforming Stretch Wrap for Wounds,2038945,GA,Newnan,30263,Health & Personal Care,First Aid Gauze & Pads,BSE-59-19.0,Marketplace standard,Walmart-fulfilled(WFS),Delivery,,,,,,,,,,,USA,
"",,,,2026_07_18_442122,07/17/2026,Sale,Purchase,200014790905685,57,129119898787144,57,-1.12,Product tax withheld,1,,,,HN-KDR6-YSNV,00794302517402,Premium Gauze Rolls - 36 Pack - 3 x 4.1yd First Aid Rolled Gauze - Individually Wrapped with 2 Bonus Tapes - Breathable Conforming Stretch Wrap for Wounds,2038945,GA,Newnan,30263,Health & Personal Care,First Aid Gauze & Pads,BSE-59-19.0,Marketplace standard,Walmart-fulfilled(WFS),Delivery,,,,,,,,,,,USA,
"",,,,2026_07_18_442122,07/17/2026,Sale,Purchase,200014790905685,57,129119898787144,57,-2.10,Commission on Product,1,15.00,15.00,,HN-KDR6-YSNV,00794302517402,Premium Gauze Rolls - 36 Pack - 3 x 4.1yd First Aid Rolled Gauze - Individually Wrapped with 2 Bonus Tapes - Breathable Conforming Stretch Wrap for Wounds,2038945,GA,Newnan,30263,Health & Personal Care,First Aid Gauze & Pads,BSE-59-19.0,Marketplace standard,Walmart-fulfilled(WFS),Delivery,-2.10,,0.00,,,,,,,,USA,
"",,,,2026_07_13_424178,07/12/2026,Adjustment,WFS Fulfillment fee,200014790620962,3,119119458103790,3,-3.45,Fee/Reimbursement,,,,,64-9HU1-73NV,00794302517341,Premium Elastic Bandage Wrap - 6pk (2x2 2x3 2x4) - Strong Self-Closing Compression Bandage Wrap,2038723,KS,La Harpe,66751,Health & Personal Care,Adhesive Bandages,,,Walmart-fulfilled(WFS),,,,,,,,,-3.45,0.00,,USA,
"",,,,2026_07_13_424179,07/12/2026,Sale,Purchase,200014790620962,3,119119458103790,3,11.99,Product Price,1,,,,64-9HU1-73NV,00794302517341,Premium Elastic Bandage Wrap - 6pk (2x2 2x3 2x4) - Strong Self-Closing Compression Bandage Wrap,2038723,KS,La Harpe,66751,Health & Personal Care,Adhesive Bandages,BSE-59-19.0,Marketplace expedited,Walmart-fulfilled(WFS),Delivery,,,,,,,,,,,USA,
"",,,,2026_07_13_424179,07/12/2026,Sale,Purchase,200014790620962,3,119119458103790,3,1.11,Product tax,1,,,,64-9HU1-73NV,00794302517341,Premium Elastic Bandage Wrap - 6pk (2x2 2x3 2x4) - Strong Self-Closing Compression Bandage Wrap,2038723,KS,La Harpe,66751,Health & Personal Care,Adhesive Bandages,BSE-59-19.0,Marketplace expedited,Walmart-fulfilled(WFS),Delivery,,,,,,,,,,,USA,
"",,,,2026_07_13_424179,07/12/2026,Sale,Purchase,200014790620962,3,119119458103790,3,-1.11,Product tax withheld,1,,,,64-9HU1-73NV,00794302517341,Premium Elastic Bandage Wrap - 6pk (2x2 2x3 2x4) - Strong Self-Closing Compression Bandage Wrap,2038723,KS,La Harpe,66751,Health & Personal Care,Adhesive Bandages,BSE-59-19.0,Marketplace expedited,Walmart-fulfilled(WFS),Delivery,,,,,,,,,,,USA,
"",,,,2026_07_13_424179,07/12/2026,Sale,Purchase,200014790620962,3,119119458103790,3,-1.80,Commission on Product,1,15.00,15.00,,64-9HU1-73NV,00794302517341,Premium Elastic Bandage Wrap - 6pk (2x2 2x3 2x4) - Strong Self-Closing Compression Bandage Wrap,2038723,KS,La Harpe,66751,Health & Personal Care,Adhesive Bandages,BSE-59-19.0,Marketplace expedited,Walmart-fulfilled(WFS),Delivery,-1.80,,0.00,,,,,,,,USA,
"",,,,2026_07_25_1470325,07/24/2026,Sale,Purchase,200014789473464,1,119120669935795,1,11.99,Product Price,1,,,,64-9HU1-73NV,00794302517341,Premium Elastic Bandage Wrap - 6pk (2x2 2x3 2x4) - Strong Self-Closing Compression Bandage Wrap,2038723,WA,Ocean Shores,98569,Health & Personal Care,Adhesive Bandages,BSE-59-19.0,Marketplace expedited,Walmart-fulfilled(WFS),Delivery,,,,,,,,,,,USA,
"",,,,2026_07_25_1470325,07/24/2026,Sale,Purchase,200014789473464,1,119120669935795,1,1.09,Product tax,1,,,,64-9HU1-73NV,00794302517341,Premium Elastic Bandage Wrap - 6pk (2x2 2x3 2x4) - Strong Self-Closing Compression Bandage Wrap,2038723,WA,Ocean Shores,98569,Health & Personal Care,Adhesive Bandages,BSE-59-19.0,Marketplace expedited,Walmart-fulfilled(WFS),Delivery,,,,,,,,,,,USA,
